home_team,away_team,home_team_score,away_team_score
DET,CLE,2,8
TB,BAL,16,6
PHI,CIN,5,4
MIA,ATL,12,0
WSH,NYM,7,16
NYY,TOR,7,6
KC,BOS,1,3
MIN,HOU,6,3
CHC,MIL,3,9
COL,TEX,7,6
LAA,Athletics,2,1
SD,LAD,1,0
ARI,SF,12,2
SEA,CWS,6,1
