home_team,away_team,home_team_score,away_team_score
DET,HOU,6,8
BOS,NYY,4,1
TOR,TEX,4,7
PIT,CIN,7,9
NYM,PHI,6,2
CWS,KC,2,1
TB,ARI,4,2
BAL,WSH,3,4
CLE,SEA,4,3
MIN,COL,5,8
MIL,CHC,2,8
STL,MIA,1,5
SD,LAD,3,15
SF,ATL,5,0
LAA,Athletics,5,2
