home_team,away_team,home_team_score,away_team_score
CHC,PIT,3,1
TOR,TEX,14,2
WSH,PHI,2,0
NYM,SEA,3,1
BOS,MIA,7,5
CIN,MIL,5,6
HOU,BAL,5,4
CLE,ATL,1,10
KC,CWS,6,2
MIN,DET,5,8
STL,NYY,8,12
COL,ARI,10,7
SF,TB,1,2
LAD,SD,6,0
Athletics,LAA,7,2
