home_team,away_team,home_team_score,away_team_score
NYY,BOS,1,12
MIA,TOR,6,7
PHI,WSH,6,4
DET,KC,4,2
PIT,COL,5,1
BAL,HOU,8,9
TEX,CLE,10,0
CWS,MIN,7,3
MIL,SF,1,7
ATL,NYM,2,9
ARI,CIN,10,1
SD,LAD,5,1
LAA,CHC,1,12
SEA,Athletics,1,2
