home_team,away_team,home_team_score,away_team_score
DET,BAL,1,1
PIT,HOU,2,10
WSH,STL,1,0
PHI,MIN,2,0
BOS,ATL,4,3
TB,NYY,2,3
MIA,NYM,5,5
CWS,Athletics,6,4
COL,SEA,6,10
SEA,SD,6,9
CHC,LAA,8,6
CIN,CLE,6,8
KC,LAD,4,10
