home_team,away_team,home_team_score,away_team_score
NYY,STL,5,6
WSH,CHC,3,5
TB,SD,11,4
DET,BOS,2,1
CLE,PIT,0,3
TEX,OAK,3,2
HOU,KC,5,2
MIN,TOR,0,15
CWS,NYM,3,5
PHI,ATL,3,0
CIN,MIL,4,5
COL,BAL,7,5
ARI,LAD,6,8
SF,MIA,3,4
LAA,SEA,5,4
