home_team,away_team,home_team_score,away_team_score
STL,MIL,3,4
STL,MIL,2,10
BAL,CHC,2,5
DET,Athletics,6,2
PIT,ATL,12,4
MIA,SEA,6,5
TB,NYY,6,4
WSH,HOU,3,6
NYM,KC,12,16
CIN,PHI,1,4
MIN,CLE,3,1
CWS,BOS,1,8
TEX,LAA,8,3
SD,ARI,4,1
SF,TOR,3,9
LAD,COL,3,4
