home_team,away_team,home_team_score,away_team_score
CHC,LAD,3,6
BOS,DET,6,4
STL,WSH,7,1
TB,PIT,5,2
PHI,NYY,7,9
CLE,Athletics,3,8
LAA,CLE,6,3
ARI,COL,1,0
SEA,TEX,3,2
MIL,CWS,5,4
HOU,NYM,2,8
NYY,ATL,0,4
KC,SF,1,3
