home_team,away_team,home_team_score,away_team_score
CHC,PIT,2,3
CIN,MIL,8,10
WSH,PHI,2,6
TOR,TEX,6,5
NYM,SEA,9,11
CLE,ATL,0,2
BOS,MIA,2,1
HOU,BAL,0,7
MIN,DET,0,7
KC,CWS,3,1
STL,NYY,3,4
COL,ARI,4,3
Athletics,LAA,10,3
LAD,SD,3,2
SF,TB,6,7
