home_team,away_team,home_team_score,away_team_score
DET,LAA,6,2
CLE,KC,1,6
CIN,OAK,4,5
PIT,CHC,5,9
PHI,HOU,5,0
WSH,NYY,4,2
BOS,TOR,6,3
MIN,ATL,6,8
STL,SD,5,7
CWS,TEX,N/A,N/A
MIL,SF,4,5
COL,MIA,8,9
ARI,NYM,3,8
SEA,TB,2,3
LAD,BAL,2,3
