home_team,away_team,home_team_score,away_team_score
DET,TOR,1,2
STL,KC,4,2
COL,ARI,4,2
WSH,BAL,13,3
PIT,PHI,0,6
TB,MIA,5,10
CLE,CIN,7,4
HOU,TEX,4,1
CWS,CHC,8,3
MIN,MIL,1,2
SEA,SD,4,7
ATL,BOS,2,3
NYM,NYY,6,3
LAA,LAD,2,15
Athletics,SF,4,6
