home_team,away_team,home_team_score,away_team_score
DET,SEA,0,4
MIN,KC,2,3
STL,CIN,6,5
CHC,SF,3,2
TOR,BAL,6,4
PHI,CWS,3,6
ARI,WSH,1,6
HOU,Athletics,13,2
ATL,PIT,6,3
MIA,TB,4,3
TEX,CLE,0,6
COL,MIL,1,7
LAD,LAA,9,2
SD,NYM,3,2
NYY,BOS,N/A,N/A
