home_team,away_team,home_team_score,away_team_score
CIN,ATL,3,2
CHC,BAL,1,0
PHI,DET,5,4
WSH,MIL,9,16
TOR,KC,3,9
BOS,HOU,2,1
NYM,SF,3,4
CLE,MIN,3,2
MIA,NYY,13,12
TB,LAD,0,5
COL,PIT,17,16
LAA,CWS,3,6
SD,STL,4,1
Athletics,ARI,5,1
SEA,TEX,4,3
