home_team,away_team,home_team_score,away_team_score
DET,TB,5,1
BOS,COL,9,3
CIN,MIA,1,5
KC,PIT,9,3
CWS,TOR,4,8
MIL,LAD,9,1
HOU,CLE,5,7
LAA,TEX,6,5
SD,ARI,3,6
SF,PHI,3,1
