home_team,away_team,home_team_score,away_team_score
WSH,HOU,0,3
PIT,BAL,7,3
BOS,TB,2,8
DET,MIN,0,4
ATL,PIT,9,4
NYY,STL,7,0
TOR,PHI,6,9
MIA,NYM,4,1
KC,COL,6,7
SF,CHC,4,4
CLE,TEX,4,7
CWS,SD,1,3
LAA,CIN,4,9
SEA,Athletics,5,8
ARI,MIL,7,1
MIL,LAD,3,9
