home_team,away_team,home_team_score,away_team_score
MIN,BAL,7,5
STL,PHI,7,1
Athletics,TB,4,8
ARI,COL,4,6
SF,HOU,1,2
SD,MIL,4,3
DET,CLE,4,6
MIA,PIT,8,2
WSH,CHC,6,12
NYY,SEA,10,5
TOR,BOS,6,4
ATL,NYM,6,3
CWS,CIN,5,0
LAD,KC,4,2
LAA,TEX,5,2
