home_team,away_team,home_team_score,away_team_score
DET,ATL,5,6
MIN,CLE,0,6
MIN,CLE,0,8
NYM,WSH,3,5
CIN,CHC,6,3
PIT,Athletics,2,0
TB,BOS,3,6
TEX,MIA,3,4
BAL,NYY,1,6
HOU,SEA,4,6
KC,TOR,2,1
CWS,SD,3,7
STL,MIL,2,3
COL,LAA,0,3
ARI,PHI,4,3
LAD,SF,7,5
