home_team,away_team,home_team_score,away_team_score
TB,CHC,6,4
CLE,KC,2,4
PIT,SD,0,5
MIA,CIN,0,2
WSH,STL,9,6
BOS,MIL,6,8
TOR,LAD,2,14
MIN,DET,7,3
CWS,BAL,1,2
TEX,SEA,2,1
COL,HOU,9,7
LAA,ATL,6,2
SF,PHI,4,6
