home_team,away_team,home_team_score,away_team_score
ATL,MIA,7,1
ATL,MIA,8,6
NYY,HOU,5,4
SF,WSH,2,4
DET,LAA,4,7
PIT,CIN,1,2
BAL,Athletics,3,11
MIN,KC,0,2
CWS,CLE,1,3
MIL,NYM,7,4
STL,CHC,1,9
TEX,PHI,2,3
ARI,COL,6,5
SD,BOS,5,4
LAD,TOR,9,1
SEA,TB,7,4
