home_team,away_team,home_team_score,away_team_score
TOR,SF,6,3
NYM,CIN,2,5
MIA,KC,3,1
PHI,LAA,9,5
PIT,CWS,4,10
WSH,SD,4,2
TB,BAL,4,3
TEX,DET,4,1
CLE,Athletics,2,8
CHC,BOS,6,0
ARI,STL,10,1
ATL,NYY,9,12
COL,MIN,10,6
LAD,MIL,7,8
SEA,HOU,7,6
