home_team,away_team,home_team_score,away_team_score
DET,ATL,2,6
PIT,Athletics,11,0
BAL,NYY,1,7
CIN,CHC,1,0
NYM,WSH,2,3
KC,TOR,5,8
MIN,CLE,6,2
CWS,SD,2,3
STL,MIL,5,1
TEX,MIA,2,4
COL,LAA,3,1
LAD,SF,1,3
ARI,PHI,9,2
HOU,SEA,3,7
TB,BOS,7,3
