home_team,away_team,home_team_score,away_team_score
CHC,NYY,0,3
MIL,COL,2,3
BAL,TB,2,0
NYM,CIN,6,4
BOS,CWS,3,1
MIA,PHI,2,16
ATL,TOR,3,1
TEX,LAA,1,5
HOU,ARI,8,0
KC,MIN,5,0
STL,SEA,1,6
OAK,DET,7,6
SD,SF,5,1
LAD,CLE,1,3
PIT,WSH,N/A,N/A
