home_team,away_team,home_team_score,away_team_score
CHC,SF,3,18
DET,SEA,7,3
PHI,CWS,8,6
NYY,BOS,3,5
TOR,BAL,3,13
MIA,TB,0,6
ATL,PIT,6,3
HOU,Athletics,5,1
STL,CIN,10,3
TEX,CLE,3,2
MIN,KC,5,3
COL,MIL,7,9
ARI,WSH,1,14
SD,NYM,0,5
LAD,LAA,1,0
