home_team,away_team,home_team_score,away_team_score
TB,CIN,2,1
BAL,SD,8,6
PHI,CLE,3,4
TOR,TEX,7,3
DET,MIN,0,5
NYM,ATL,2,9
KC,CHC,3,7
HOU,LAD,2,6
CWS,SEA,3,6
MIL,MIA,6,2
STL,WSH,4,3
SF,COL,5,4
LAA,OAK,8,6
ARI,PIT,5,6
BOS,NYY,2,8
