home_team,away_team,home_team_score,away_team_score
CIN,MIL,4,5
CIN,MIL,0,14
DET,BOS,5,7
PHI,ATL,2,7
WSH,CHC,6,7
TB,SD,5,13
NYY,STL,6,3
CLE,PIT,10,8
TEX,OAK,2,9
HOU,KC,3,2
MIN,TOR,2,0
CWS,NYM,1,5
COL,BAL,3,5
LAA,SEA,5,9
ARI,LAD,9,10
SF,MIA,3,1
