home_team,away_team,home_team_score,away_team_score
STL,NYM,0,6
CLE,ARI,6,7
MIA,CIN,3,10
WSH,SF,1,4
TEX,HOU,4,3
CHC,MIN,0,3
KC,BOS,5,9
OAK,CWS,5,1
LAD,PHI,5,3
