home_team,away_team,home_team_score,away_team_score
DET,LAD,11,9
CWS,PIT,2,6
STL,CHC,11,3
STL,CHC,5,4
PHI,OAK,11,5
BAL,NYY,1,6
BOS,KC,5,0
NYM,COL,7,3
TB,CLE,2,4
HOU,TEX,1,2
CIN,MIA,10,6
MIL,WSH,5,6
SF,MIN,2,4
SD,ATL,4,0
LAA,SEA,2,1
ARI,TOR,12,1
