home_team,away_team,home_team_score,away_team_score
NYM,SF,5,9
MIA,CHC,5,6
PHI,ATL,4,2
CLE,DET,0,6
PIT,LAA,1,6
CIN,MIL,5,3
BAL,BOS,0,5
TEX,TB,3,6
KC,TOR,3,4
CWS,MIN,4,6
HOU,ARI,3,4
SD,NYY,1,5
COL,STL,10,7
LAD,WSH,6,5
SEA,Athletics,2,6
