home_team,away_team,home_team_score,away_team_score
CLE,DET,5,4
PIT,STL,1,2
MIA,BAL,6,3
WSH,SD,0,4
NYY,NYM,2,3
TOR,TB,2,4
MIN,PHI,0,3
TEX,CWS,3,2
CHC,MIL,0,1
KC,ARI,2,6
COL,BOS,0,6
OAK,HOU,8,2
SEA,LAA,1,5
LAD,SF,5,2
ATL,CIN,N/A,N/A
