home_team,away_team,home_team_score,away_team_score
PIT,CHC,4,8
STL,CIN,2,6
CWS,BAL,1,3
ARI,SF,1,5
WSH,ATL,4,9
DET,CLE,0,4
BOS,Athletics,5,4
TB,TOR,2,1
NYM,SD,4,7
KC,SEA,7,5
MIN,NYY,5,10
MIL,LAA,9,2
HOU,TEX,5,2
COL,MIA,4,8
LAD,PHI,5,0
