home_team,away_team,home_team_score,away_team_score
BOS,CHC,4,3
BOS,CHC,2,0
NYY,BAL,2,10
NYY,BAL,6,3
DET,PIT,8,7
PHI,TB,0,2
WSH,NYM,7,6
TOR,CIN,6,5
MIA,ATL,3,0
KC,CLE,9,12
CWS,COL,6,1
MIL,STL,8,4
MIN,TEX,10,2
Athletics,HOU,6,5
SD,ARI,4,11
SEA,LAA,5,7
SF,LAD,0,2
