home_team,away_team,home_team_score,away_team_score
DET,BOS,3,10
TB,TOR,4,3
PHI,Athletics,9,1
MIA,BAL,7,9
WSH,MIN,3,11
NYY,TEX,7,4
CHC,CIN,3,2
KC,CLE,5,3
HOU,LAD,2,1
LAA,CWS,4,3
ARI,PIT,9,0
SEA,ATL,2,3
SF,SD,5,10
STL,MIL,N/A,N/A
COL,NYM,N/A,N/A
