home_team,away_team,home_team_score,away_team_score
TB,TOR,3,0
STL,MIL,2,6
HOU,LAD,2,12
SF,SD,1,5
LAA,CWS,8,2
SEA,ATL,3,1
DET,BOS,0,4
PHI,Athletics,6,3
MIA,BAL,4,7
WSH,MIN,15,2
NYY,TEX,1,6
CHC,CIN,7,6
KC,CLE,1,3
COL,NYM,5,10
ARI,PIT,0,1
