home_team,away_team,home_team_score,away_team_score
BAL,CWS,9,0
MIA,WSH,2,6
TB,MIN,2,1
TOR,PHI,9,10
NYM,BOS,7,2
ATL,COL,3,0
KC,CLE,1,7
CHC,PIT,0,5
MIL,STL,4,7
TEX,NYY,7,4
LAA,LAD,2,6
OAK,SEA,3,2
SF,ARI,7,8
