home_team,away_team,home_team_score,away_team_score
CWS,MIN,9,0
MIL,KC,1,11
BAL,BOS,8,5
PHI,COL,6,1
CIN,TEX,14,3
MIA,NYM,4,10
TB,PIT,6,1
TOR,WSH,5,2
STL,LAA,4,5
HOU,SF,2,7
SD,CLE,7,2
SEA,DET,6,9
Athletics,CHC,3,18
LAD,ATL,6,1
