home_team,away_team,home_team_score,away_team_score
PIT,SF,5,2
CLE,TOR,3,6
HOU,CWS,6,2
BAL,BOS,5,6
CHC,MIL,2,1
KC,MIA,7,3
TEX,TB,6,0
SEA,Athletics,4,7
LAD,STL,3,2
