home_team,away_team,home_team_score,away_team_score
CHC,PIT,0,2
PHI,ARI,4,5
DET,MIA,2,0
CIN,LAA,2,10
TOR,MIN,10,4
NYM,Athletics,0,4
TB,NYY,5,3
BAL,SF,3,6
ATL,CLE,11,5
KC,CWS,2,0
MIL,WSH,3,7
STL,BOS,3,2
SD,COL,5,2
SEA,HOU,9,6
LAD,TEX,8,7
