home_team,away_team,home_team_score,away_team_score
PIT,TOR,2,1
PHI,SEA,11,2
DET,HOU,7,2
ARI,CLE,3,2
MIA,STL,6,2
WSH,NYM,5,4
ATL,CWS,1,0
TB,NYY,4,6
KC,TEX,3,6
MIN,Athletics,2,4
CHC,MIL,4,3
COL,LAD,8,3
LAA,CIN,2,1
SD,SF,8,1
