home_team,away_team,home_team_score,away_team_score
NYY,MIL,4,2
TOR,BAL,2,12
TEX,BOS,2,5
WSH,PHI,3,7
KC,CLE,4,7
HOU,NYM,3,1
CIN,SF,4,6
SD,ATL,7,4
CWS,LAA,8,1
MIA,PIT,5,4
STL,MIN,5,3
LAD,DET,5,4
ARI,CHC,6,10
SEA,Athletics,4,2
