home_team,away_team,home_team_score,away_team_score
HOU,PIT,2,5
TB,DET,3,12
BOS,MIN,13,8
BAL,ATL,5,7
NYY,TOR,5,1
TOR,PHI,7,5
NYM,WSH,2,3
MIA,STL,2,10
LAD,CHC,2,6
Athletics,SF,2,8
TEX,LAD,7,6
CLE,CWS,5,7
LAA,ARI,5,8
COL,KC,3,16
SD,SEA,7,1
MIL,CIN,7,9
