home_team,away_team,home_team_score,away_team_score
TB,LAD,4,0
CHC,BAL,3,4
TOR,KC,4,2
COL,PIT,8,5
PHI,DET,5,7
WSH,MIL,2,8
BOS,HOU,7,3
NYM,SF,12,6
SEA,TEX,4,6
CLE,MIN,5,4
MIA,NYY,2,0
CIN,ATL,N/A,N/A
Athletics,ARI,2,7
LAA,CWS,0,1
SD,STL,5,8
