home_team,away_team,home_team_score,away_team_score
PHI,CIN,4,9
TB,BAL,5,3
MIN,HOU,4,1
COL,TEX,4,5
ARI,SF,6,3
SEA,CWS,5,4
DET,CLE,2,3
MIA,ATL,1,9
WSH,NYM,8,4
NYY,TOR,1,2
KC,BOS,3,4
CHC,MIL,0,5
STL,PIT,0,7
SD,LAD,0,4
LAA,Athletics,5,6
