home_team,away_team,home_team_score,away_team_score
CHC,WSH,3,1
CIN,PIT,8,3
TB,TOR,1,0
BAL,DET,7,1
BOS,MIN,2,4
NYM,PHI,2,12
MIA,ATL,4,3
TEX,SEA,2,8
HOU,LAA,9,7
KC,SF,1,2
MIL,ARI,4,7
STL,CLE,1,5
SD,CWS,3,2
OAK,NYY,2,4
LAD,COL,6,4
