home_team,away_team,home_team_score,away_team_score
NYY,PIT,3,5
NYY,PIT,2,0
BOS,BAL,6,3
BOS,BAL,1,5
KC,SF,5,4
MIL,NYM,4,3
COL,WSH,0,8
ARI,Athletics,15,5
SEA,CIN,3,5
LAA,STL,0,1
CLE,MIN,6,10
PHI,LAD,5,9
TOR,TB,2,4
ATL,SD,7,6
TEX,CWS,2,4
CHC,DET,1,5
HOU,MIA,5,2
