home_team,away_team,home_team_score,away_team_score
TB,CLE,1,0
WSH,ARI,10,7
PIT,CHC,8,7
BOS,TOR,6,1
BAL,ATL,2,3
DET,KC,4,5
NYM,LAD,8,3
MIA,SD,3,5
MIN,Athletics,11,8
CWS,HOU,12,3
MIL,COL,11,2
STL,CIN,3,5
TEX,SEA,4,6
SF,LAA,3,4
PHI,NYY,11,4
