home_team,away_team,home_team_score,away_team_score
DET,TB,1,4
MIA,BOS,2,4
WSH,COL,13,3
CWS,TEX,2,11
LAA,CLE,2,4
ARI,CHC,0,7
SD,PIT,2,3
Athletics,MIN,6,9
SEA,PHI,9,2
SF,CIN,5,0
