home_team,away_team,home_team_score,away_team_score
PIT,CIN,3,2
BAL,Athletics,3,2
NYY,HOU,3,5
DET,LAA,6,5
ATL,MIA,1,5
CWS,CLE,5,9
TEX,PHI,1,9
MIN,KC,9,4
MIL,NYM,3,2
STL,CHC,5,0
ARI,COL,6,1
SD,BOS,2,10
SEA,TB,3,2
LAD,TOR,5,1
SF,WSH,5,0
