home_team,away_team,home_team_score,away_team_score
TB,MIA,6,3
WSH,BAL,3,7
PIT,PHI,0,6
ATL,BOS,8,1
CLE,CIN,10,3
DET,TOR,1,4
NYM,NYY,7,6
HOU,TEX,0,8
CWS,CHC,9,8
MIN,MIL,5,4
STL,KC,0,2
COL,ARI,6,8
Athletics,SF,1,10
LAA,LAD,1,10
SEA,SD,3,8
