home_team,away_team,home_team_score,away_team_score
MIL,STL,9,3
BAL,CWS,13,3
CIN,HOU,5,3
KC,CLE,2,4
ARI,LAD,6,11
SD,DET,3,0
TB,MIN,4,5
OAK,SEA,5,4
NYM,BOS,4,1
CHC,PIT,3,5
TEX,NYY,4,8
