home_team,away_team,home_team_score,away_team_score
PIT,BAL,0,4
TB,BOS,14,2
MIN,TOR,1,2
DET,ATL,0,0
NYY,PHI,7,8
NYM,WSH,5,5
MIA,STL,2,8
SF,ARI,7,7
TEX,KC,5,9
CHC,COL,3,7
CLE,SD,12,8
CWS,SEA,1,14
Athletics,MIL,4,3
SD,CIN,1,0
COL,CWS,10,4
HOU,MIA,5,6
