home_team,away_team,home_team_score,away_team_score
CHC,STL,3,0
CIN,MIA,1,0
PIT,BOS,8,4
DET,CWS,5,9
NYM,WSH,4,1
CLE,SD,5,7
TB,BAL,5,6
ATL,ARI,0,2
TOR,NYY,3,1
HOU,SEA,10,7
LAA,KC,6,7
Athletics,TEX,8,3
LAD,MIL,3,1
SF,COL,2,5
