home_team,away_team,home_team_score,away_team_score
CHC,ARI,6,5
DET,TEX,4,5
PIT,CIN,9,1
WSH,MIL,1,6
NYY,BAL,7,2
BOS,HOU,3,1
TB,SF,3,0
MIA,PHI,5,6
MIN,TOR,3,7
STL,LAD,7,2
COL,ATL,6,8
LAA,NYM,3,4
Athletics,CLE,5,8
SD,CWS,2,8
SEA,KC,6,7
