home_team,away_team,home_team_score,away_team_score
CLE,NYY,3,2
DET,SD,0,2
MIA,CIN,4,3
WSH,BAL,7,0
BOS,SEA,8,3
NYM,PHI,5,1
ATL,STL,4,10
KC,COL,4,3
CHC,LAD,11,10
MIN,CWS,4,2
HOU,TOR,5,1
LAA,PIT,3,9
ARI,TB,5,1
SF,MIL,3,11
Athletics,TEX,5,8
