home_team,away_team,home_team_score,away_team_score
TOR,LAA,14,1
BAL,Athletics,2,6
CIN,HOU,3,1
MIA,WSH,8,7
PHI,COL,9,3
CLE,MIN,1,2
TEX,CHC,6,0
KC,DET,5,1
CWS,SEA,6,1
MIL,NYY,4,3
ARI,NYM,2,1
SD,STL,4,2
SF,PIT,3,13
LAD,ATL,2,7
BOS,TB,N/A,N/A
