home_team,away_team,home_team_score,away_team_score
CIN,STL,1,2
CIN,STL,6,5
TB,BAL,7,6
PHI,MIA,6,5
PIT,DET,5,8
BOS,ARI,11,1
NYM,SD,2,1
KC,Athletics,9,5
MIN,ATL,4,2
CHC,CWS,7,5
COL,LAD,5,11
