home_team,away_team,home_team_score,away_team_score
DET,CIN,4,8
BAL,LAA,11,2
PHI,TOR,11,4
ATL,COL,1,10
WSH,MIA,1,3
BOS,NYY,2,0
NYM,TB,0,9
KC,Athletics,2,3
HOU,MIN,2,1
MIL,STL,3,2
CHC,PIT,3,2
TEX,CWS,2,1
ARI,SD,2,8
SEA,CLE,6,0
LAD,SF,5,4
