home_team,away_team,home_team_score,away_team_score
PHI,MIA,2,0
TB,WSH,3,1
BAL,TEX,2,1
TOR,NYY,5,16
NYM,HOU,7,2
BOS,SD,2,9
CWS,COL,5,3
ATL,PIT,6,1
KC,CLE,10,3
MIL,CHC,4,2
STL,CIN,1,0
LAA,DET,5,2
ARI,OAK,4,9
SEA,MIN,3,2
SF,LAD,5,3
