home_team,away_team,home_team_score,away_team_score
BAL,LAA,3,1
CLE,NYM,2,6
CIN,Athletics,5,4
PHI,WSH,5,0
NYY,STL,2,0
BOS,CWS,14,2
ATL,MIA,4,2
KC,MIN,8,2
MIL,PIT,4,2
CHC,LAD,5,1
TEX,SF,5,4
HOU,TOR,7,2
COL,TB,7,9
ARI,SD,4,9
SEA,DET,0,8
