home_team,away_team,home_team_score,away_team_score
DET,LAA,0,3
CWS,TEX,1,2
MIL,SF,6,0
STL,SD,4,1
COL,MIA,8,12
ARI,NYM,2,3
CIN,OAK,10,9
PHI,ATL,5,4
BOS,TOR,0,2
HOU,KC,6,3
LAD,BAL,6,3
