home_team,away_team,home_team_score,away_team_score
BAL,TB,0,2
PIT,WSH,7,3
ATL,TOR,4,3
BOS,CWS,2,7
NYM,CIN,1,3
MIA,PHI,10,1
KC,MIN,2,0
MIL,COL,1,4
STL,SEA,4,10
CHC,NYY,2,1
TEX,LAA,7,4
OAK,DET,1,9
LAD,CLE,4,0
SD,SF,6,7
HOU,ARI,6,12
