home_team,away_team,home_team_score,away_team_score
PIT,BAL,6,1
STL,NYM,3,14
TB,TOR,6,5
DET,PHI,16,8
ATL,BOS,15,8
PHI,MIA,10,2
MIN,NYY,5,17
CIN,LAA,3,4
CHC,CLE,8,6
KC,Athletics,7,6
SF,LAD,12,4
CWS,TEX,3,1
COL,SD,3,2
MIL,CWS,5,2
WSH,HOU,4,4
SEA,ARI,1,3
