home_team,away_team,home_team_score,away_team_score
CIN,STL,7,4
MIN,SD,7,2
BOS,PIT,5,2
WSH,TB,4,7
TOR,MIL,8,4
CLE,SEA,2,4
NYM,MIA,1,5
HOU,LAA,0,3
KC,DET,0,5
CWS,NYY,3,2
COL,CHC,6,5
SF,BAL,13,2
Athletics,TEX,6,9
LAD,ARI,5,4
PHI,ATL,1,3
