home_team,away_team,home_team_score,away_team_score
BOS,BAL,7,8
STL,PIT,1,6
DET,TOR,4,4
ATL,TB,5,3
MIN,ATL,2,2
WSH,MIA,0,3
PHI,NYY,3,5
NYM,HOU,4,3
CLE,COL,8,3
LAD,LAA,4,3
Athletics,CIN,12,4
SF,SD,9,1
CHC,CWS,1,5
KC,MIL,3,1
ARI,CLE,9,6
SEA,TEX,4,9
