home_team,away_team,home_team_score,away_team_score
BAL,CLE,8,10
DET,PHI,4,1
TB,SEA,11,3
CIN,PIT,5,9
BOS,TOR,4,9
NYM,NYY,9,7
HOU,COL,5,2
CWS,LAD,3,4
KC,MIA,1,2
MIL,TEX,3,1
LAA,OAK,7,5
SD,WSH,9,7
ARI,MIN,5,4
SF,CHC,5,1
STL,ATL,N/A,N/A
